server_resp_timef,bd_timef,cpu_usage,memory_usage
0.11113095283508301,0.002254962921142578,86.0,0.02068328857421875
0.1062309741973877,0.004149913787841797,89.5,0.020748138427734375
0.10963892936706543,0.005177974700927734,78.0,0.020771026611328125
0.10543990135192871,0.0018579959869384766,36.6,0.02077484130859375
0.10596895217895508,0.002104043960571289,33.3,0.020786285400390625
0.10653305053710938,0.0020110607147216797,24.4,0.020801544189453125
0.1068110466003418,0.002490997314453125,22.0,0.02080535888671875
0.10430598258972168,0.0029528141021728516,79.5,0.02081298828125
0.1087191104888916,0.0020279884338378906,95.3,0.02081298828125
0.10370397567749023,0.002001047134399414,63.4,0.020832061767578125
0.10487985610961914,0.0030069351196289062,58.5,0.02083587646484375
0.10731196403503418,0.0031239986419677734,62.8,0.020839691162109375
0.1079871654510498,0.0023140907287597656,46.3,0.020290374755859375
0.10258793830871582,0.0018129348754882812,56.4,0.020172119140625
0.1061251163482666,0.00197601318359375,28.2,0.0201873779296875
0.10584783554077148,0.0026090145111083984,47.5,0.0201873779296875
0.10864901542663574,0.002535104751586914,65.1,0.020191192626953125
0.10717296600341797,0.002398967742919922,31.0,0.020198822021484375
0.10372304916381836,0.0024509429931640625,15.4,0.020214080810546875
0.10578107833862305,0.001992940902709961,47.6,0.020244598388671875
0.10510516166687012,0.002288818359375,33.3,0.020381927490234375
0.10770893096923828,0.002156972885131836,21.4,0.02039337158203125
0.10491585731506348,0.0028100013732910156,32.5,0.020389556884765625
0.10859799385070801,0.0026328563690185547,22.7,0.020397186279296875
0.10709404945373535,0.0038521289825439453,14.3,0.020397186279296875
0.11154890060424805,0.006798982620239258,40.5,0.020389556884765625
0.11105203628540039,0.005781888961791992,41.5,0.020397186279296875
0.10851001739501953,0.0028409957885742188,18.6,0.0204010009765625
0.10756683349609375,0.006604909896850586,19.0,0.0204010009765625
0.10801815986633301,0.0025610923767089844,14.0,0.0204010009765625
0.10709595680236816,0.001798868179321289,21.4,0.020404815673828125
0.10874509811401367,0.0026161670684814453,16.3,0.020412445068359375
0.10659098625183105,0.0025589466094970703,27.9,0.020404815673828125
0.10663104057312012,0.0017919540405273438,39.0,0.02040863037109375
0.10881209373474121,0.0027740001678466797,9.8,0.020416259765625
0.10961604118347168,0.0065500736236572266,9.8,0.020416259765625
0.10663414001464844,0.002669811248779297,7.1,0.020416259765625
0.11247611045837402,0.006960153579711914,14.0,0.020416259765625
0.10827803611755371,0.0027370452880859375,11.6,0.020416259765625
0.1079111099243164,0.0061609745025634766,7.5,0.020412445068359375
0.10696005821228027,0.0027658939361572266,17.1,0.0200958251953125
0.10563802719116211,0.0025207996368408203,16.3,0.0200958251953125
0.10873198509216309,0.005583047866821289,22.0,0.0200958251953125
0.1106879711151123,0.00722193717956543,9.5,0.0200958251953125
0.10940909385681152,0.006563901901245117,9.5,0.0200958251953125
0.1084599494934082,0.006503105163574219,8.1,0.0200958251953125
0.10818004608154297,0.0024437904357910156,20.5,0.0200958251953125
0.10975098609924316,0.005877971649169922,18.6,0.0200958251953125
0.1103811264038086,0.006749153137207031,12.2,0.0200958251953125
0.11155080795288086,0.0058040618896484375,9.5,0.0200958251953125
0.10585284233093262,0.0025360584259033203,17.1,0.0200958251953125
0.10491394996643066,0.0036160945892333984,19.5,0.0200958251953125
0.10756492614746094,0.002629995346069336,17.8,0.0200958251953125
0.10929512977600098,0.006757974624633789,20.5,0.02008819580078125
0.10564208030700684,0.0033380985260009766,19.0,0.0200958251953125
0.10444283485412598,0.002586841583251953,26.8,0.0200958251953125
0.11085009574890137,0.006613969802856445,18.6,0.0200958251953125
0.11006689071655273,0.0064239501953125,14.6,0.0200958251953125
0.10682201385498047,0.0058650970458984375,29.3,0.020099639892578125
0.11169099807739258,0.006272077560424805,9.5,0.020153045654296875
0.10873293876647949,0.0029649734497070312,7.3,0.01836395263671875
0.10655808448791504,0.0026879310607910156,19.5,0.015819549560546875
0.10719799995422363,0.0025599002838134766,23.8,0.01583099365234375
0.10710692405700684,0.0025420188903808594,26.2,0.015834808349609375
0.10394811630249023,0.0025680065155029297,19.5,0.015838623046875
0.10402894020080566,0.002885103225708008,23.3,0.015838623046875
0.10849189758300781,0.007215976715087891,12.8,0.01445770263671875
0.10283088684082031,0.002146005630493164,20.5,0.014263153076171875
0.10318398475646973,0.002537965774536133,23.8,0.014270782470703125
0.10315203666687012,0.002588987350463867,16.7,0.014270782470703125
0.10774993896484375,0.005555152893066406,16.7,0.014270782470703125
0.10804295539855957,0.006968975067138672,21.1,0.014270782470703125
0.10777091979980469,0.0024569034576416016,30.0,0.014263153076171875
0.10500812530517578,0.004415988922119141,37.5,0.0132904052734375
0.10335302352905273,0.0020449161529541016,22.5,0.013301849365234375
0.1035611629486084,0.0027861595153808594,16.2,0.013301849365234375
0.10690116882324219,0.0024580955505371094,16.3,0.013301849365234375
0.10813784599304199,0.002343893051147461,22.7,0.0133056640625
0.10721087455749512,0.003033876419067383,17.1,0.01331329345703125
0.10637211799621582,0.003119945526123047,17.1,0.01331329345703125
0.10690593719482422,0.0016601085662841797,78.0,0.0132904052734375
0.10477209091186523,0.002001047134399414,84.6,0.01328277587890625
0.10870003700256348,0.006328105926513672,82.1,0.013271331787109375
0.10571813583374023,0.0023148059844970703,57.5,0.013278961181640625
0.11051201820373535,0.006066083908081055,44.2,0.01326751708984375
0.10375595092773438,0.0023391246795654297,42.9,0.01325225830078125
0.10605406761169434,0.0027751922607421875,40.0,0.013263702392578125
0.10665702819824219,0.0031299591064453125,31.7,0.01326751708984375
0.10705709457397461,0.00646209716796875,22.5,0.0132598876953125
0.10794305801391602,0.002424955368041992,11.9,0.013271331787109375
0.10278201103210449,0.0018148422241210938,40.0,0.013240814208984375
0.10678887367248535,0.002110004425048828,30.2,0.013240814208984375
0.10851502418518066,0.0027048587799072266,7.3,0.013248443603515625
0.10713505744934082,0.006305217742919922,22.0,0.013256072998046875
0.11414194107055664,0.0024900436401367188,14.3,0.01467132568359375
0.11179399490356445,0.007415056228637695,5.0,0.014678955078125
0.10837507247924805,0.006205081939697266,10.0,0.014678955078125
0.11171603202819824,0.006785154342651367,17.5,0.0146636962890625
0.1061398983001709,0.0024559497833251953,9.8,0.014675140380859375
0.11258983612060547,0.006905078887939453,11.9,0.014675140380859375
0.1077730655670166,0.006723880767822266,25.6,0.01468658447265625
0.10933995246887207,0.0031850337982177734,16.3,0.014698028564453125
0.10558319091796875,0.002621889114379883,20.0,0.014698028564453125
0.11037993431091309,0.006267070770263672,7.3,0.014720916748046875
0.11109590530395508,0.009041070938110352,9.8,0.014713287353515625
0.10987591743469238,0.0066831111907958984,20.0,0.01470184326171875
0.1032419204711914,0.0027849674224853516,36.6,0.01470184326171875
0.10448217391967773,0.0022869110107421875,25.0,0.014705657958984375
0.10666298866271973,0.0022330284118652344,21.4,0.01471710205078125
0.1033029556274414,0.0019838809967041016,20.0,0.01471710205078125
0.10673189163208008,0.0021190643310546875,14.0,0.01471710205078125
0.10715985298156738,0.002053976058959961,28.6,0.014720916748046875
