server_resp_timef, bd_timef, cpu_usage, memory_usage
0.1031496524810791,0.0006513595581054688,14.7,0.031505584716796875
0.10188508033752441,0.00045299530029296875,29.3,0.031505584716796875
0.10200738906860352,0.0006074905395507812,26.8,0.031505584716796875
0.10219311714172363,0.0006062984466552734,31.7,0.031505584716796875
0.10275673866271973,0.0006325244903564453,9.7,0.031505584716796875
0.10256767272949219,0.0006682872772216797,26.5,0.031505584716796875
0.10319375991821289,0.0007202625274658203,27.5,0.031505584716796875
0.1023714542388916,0.000640869140625,26.8,0.031505584716796875
0.10222506523132324,0.0006351470947265625,30.0,0.031505584716796875
0.1021275520324707,0.0006575584411621094,28.2,0.031505584716796875
0.10266780853271484,0.0006361007690429688,21.1,0.031505584716796875
0.10271716117858887,0.0006387233734130859,30.0,0.031505584716796875
0.10234999656677246,0.0006632804870605469,30.0,0.031505584716796875
0.10213589668273926,0.0004506111145019531,31.7,0.031505584716796875
0.10221242904663086,0.0006401538848876953,33.3,0.031505584716796875
0.10219550132751465,0.0006282329559326172,23.7,0.031505584716796875
0.10205793380737305,0.0006020069122314453,27.5,0.031505584716796875
0.10184264183044434,0.00045680999755859375,29.3,0.031505584716796875
0.10207653045654297,0.0006017684936523438,30.0,0.031505584716796875
0.10210180282592773,0.0006041526794433594,17.1,0.031505584716796875
0.10191917419433594,0.00045228004455566406,29.3,0.031505584716796875
0.10208702087402344,0.0006015300750732422,29.3,0.031505584716796875
0.1025238037109375,0.0010733604431152344,28.6,0.031505584716796875
0.10194015502929688,0.0004978179931640625,30.0,0.031505584716796875
0.10256505012512207,0.0006594657897949219,14.7,0.031505584716796875
0.10188865661621094,0.000461578369140625,25.6,0.031505584716796875
0.1018829345703125,0.00045609474182128906,25.6,0.031505584716796875
0.10282564163208008,0.0006430149078369141,31.0,0.031505584716796875
0.1020975112915039,0.0005962848663330078,34.1,0.031505584716796875
0.10233640670776367,0.00045299530029296875,8.8,0.031505584716796875
0.10256242752075195,0.0010421276092529297,29.3,0.031505584716796875
0.10215091705322266,0.0006372928619384766,27.5,0.031505584716796875
0.10214447975158691,0.0006229877471923828,27.5,0.031505584716796875
0.10210418701171875,0.0005972385406494141,25.0,0.031505584716796875
0.10209131240844727,0.0005910396575927734,16.7,0.031505584716796875
0.10216498374938965,0.0006434917449951172,26.3,0.031505584716796875
0.10211324691772461,0.0006031990051269531,25.6,0.031505584716796875
0.10210013389587402,0.0005960464477539062,25.6,0.031505584716796875
0.10210204124450684,0.0005977153778076172,22.2,0.031505584716796875
0.10214734077453613,0.0005922317504882812,18.9,0.031505584716796875
0.10216689109802246,0.0006496906280517578,39.0,0.031505584716796875
0.10211920738220215,0.0006098747253417969,27.5,0.031505584716796875
0.10210418701171875,0.0005996227264404297,27.5,0.031505584716796875
0.10210919380187988,0.0006008148193359375,26.3,0.031505584716796875
0.10211610794067383,0.0005967617034912109,13.9,0.031505584716796875
0.10212182998657227,0.0006010532379150391,35.0,0.031505584716796875
0.10212373733520508,0.0006177425384521484,27.5,0.031505584716796875
0.10288071632385254,0.0006551742553710938,28.9,0.031505584716796875
0.10295772552490234,0.0007987022399902344,21.6,0.031505584716796875
0.10283398628234863,0.0006456375122070312,27.5,0.031505584716796875
0.10287880897521973,0.0006494522094726562,27.5,0.031505584716796875
0.10283088684082031,0.0006651878356933594,27.5,0.031505584716796875
0.10396432876586914,0.001703500747680664,26.8,0.031505584716796875
0.10279989242553711,0.0006659030914306641,33.3,0.031505584716796875
0.10287737846374512,0.0006716251373291016,26.3,0.031505584716796875
0.10306239128112793,0.0007810592651367188,21.9,0.031505584716796875
0.10288238525390625,0.0006799697875976562,24.2,0.031505584716796875
0.10290336608886719,0.0007169246673583984,8.8,0.031505584716796875
0.10285162925720215,0.0006794929504394531,23.5,0.031505584716796875
0.10282754898071289,0.0006797313690185547,31.0,0.031505584716796875
0.10288476943969727,0.0006966590881347656,27.5,0.031505584716796875
0.10279369354248047,0.0006384849548339844,35.7,0.031505584716796875
0.10289430618286133,0.0006957054138183594,6.1,0.031505584716796875
0.10291385650634766,0.0006725788116455078,32.4,0.031505584716796875
0.10290384292602539,0.0006415843963623047,32.5,0.031505584716796875
0.10287332534790039,0.0006718635559082031,31.7,0.031505584716796875
0.10340023040771484,0.0011639595031738281,36.8,0.031505584716796875
0.10297679901123047,0.0006561279296875,27.5,0.031505584716796875
0.1138467788696289,0.0006899833679199219,27.0,0.031505584716796875
0.10294342041015625,0.0006630420684814453,23.1,0.031505584716796875
0.10286808013916016,0.0006682872772216797,29.3,0.031505584716796875
0.10286545753479004,0.0006592273712158203,26.8,0.031505584716796875
0.10294008255004883,0.0006890296936035156,28.2,0.031505584716796875
0.10331416130065918,0.0010633468627929688,28.9,0.031505584716796875
0.10294651985168457,0.0006947517395019531,13.9,0.031505584716796875
0.10299921035766602,0.0006742477416992188,23.1,0.031505584716796875
0.10298037528991699,0.0006742477416992188,29.3,0.031505584716796875
0.10297083854675293,0.0006997585296630859,32.5,0.031505584716796875
0.1030428409576416,0.0007071495056152344,32.5,0.031505584716796875
0.10310673713684082,0.0006737709045410156,22.9,0.031505584716796875
0.10301518440246582,0.00067138671875,27.5,0.031505584716796875
0.10305118560791016,0.0007107257843017578,29.3,0.031505584716796875
0.1030282974243164,0.0006883144378662109,30.8,0.031505584716796875
0.10222196578979492,0.0004630088806152344,37.5,0.031505584716796875
0.10304594039916992,0.0006089210510253906,12.1,0.031505584716796875
0.10260367393493652,0.00048041343688964844,29.3,0.031505584716796875
0.1022791862487793,0.0006186962127685547,27.5,0.031505584716796875
0.10317182540893555,0.0006597042083740234,67.5,0.031505584716796875
0.10331296920776367,0.0008292198181152344,36.4,0.031505584716796875
0.10306000709533691,0.0006613731384277344,34.1,0.031505584716796875
0.10303974151611328,0.0007159709930419922,24.3,0.031505584716796875
0.10307478904724121,0.0006692409515380859,30.6,0.031505584716796875
0.10303735733032227,0.0006511211395263672,27.5,0.031505584716796875
0.10303902626037598,0.0006570816040039062,25.6,0.031505584716796875
0.10306048393249512,0.0006680488586425781,20.6,0.031505584716796875
0.1029653549194336,0.0006566047668457031,25.6,0.031505584716796875
0.10303258895874023,0.0006701946258544922,30.0,0.031505584716796875
0.10305428504943848,0.0006837844848632812,29.3,0.031505584716796875
0.10300779342651367,0.0006561279296875,30.8,0.031505584716796875
0.10304665565490723,0.0006620883941650391,11.8,0.031505584716796875
0.10283923149108887,0.0006544589996337891,27.5,0.031505584716796875
0.10259461402893066,0.00044846534729003906,27.5,0.031505584716796875
0.1023564338684082,0.0006582736968994141,27.5,0.031505584716796875
0.10228681564331055,0.0006043910980224609,22.9,0.031505584716796875
0.1022634506225586,0.0005786418914794922,16.7,0.031505584716796875
0.10228967666625977,0.0005745887756347656,30.0,0.031505584716796875
0.1022491455078125,0.0005824565887451172,25.6,0.031505584716796875
0.10293269157409668,0.00046443939208984375,25.6,0.031505584716796875
0.1022498607635498,0.00046372413635253906,33.3,0.031505584716796875
0.10220789909362793,0.0004582405090332031,18.9,0.031505584716796875
0.10219001770019531,0.00045561790466308594,30.0,0.031505584716796875
0.10234189033508301,0.0005774497985839844,27.5,0.031505584716796875
0.10233521461486816,0.0005867481231689453,27.5,0.031505584716796875
0.10233139991760254,0.0005831718444824219,30.0,0.031505584716796875
0.10381340980529785,0.0009844303131103516,20.0,0.031505584716796875
0.10221433639526367,0.0004582405090332031,47.1,0.031505584716796875
0.10277509689331055,0.0008909702301025391,6.3,0.031505584716796875
0.10319685935974121,0.000598907470703125,15.6,0.031505584716796875
0.10230875015258789,0.0005717277526855469,21.1,0.031505584716796875
0.10231828689575195,0.0005788803100585938,26.8,0.031505584716796875
0.10235333442687988,0.0005762577056884766,45.0,0.031505584716796875
0.1023709774017334,0.00046372413635253906,9.4,0.031505584716796875
0.10239529609680176,0.0006003379821777344,28.2,0.031505584716796875
0.10238957405090332,0.0006020069122314453,27.5,0.031505584716796875
0.10262155532836914,0.0006527900695800781,37.5,0.031505584716796875
0.10338664054870605,0.0006952285766601562,35.7,0.031505584716796875
0.1033639907836914,0.0006723403930664062,8.8,0.031505584716796875
0.10231947898864746,0.00046539306640625,32.5,0.031505584716796875
0.10251975059509277,0.0005817413330078125,32.4,0.031505584716796875
0.10258197784423828,0.0005879402160644531,27.3,0.031505584716796875
0.12204480171203613,0.0004894733428955078,20.6,0.031505584716796875
0.10355353355407715,0.0006496906280517578,19.4,0.031505584716796875
0.1032562255859375,0.0007021427154541016,20.6,0.031505584716796875
0.1032102108001709,0.0006775856018066406,40.0,0.031505584716796875
0.10320591926574707,0.0006632804870605469,6.1,0.031505584716796875
0.10327315330505371,0.0007054805755615234,21.2,0.031505584716796875
0.1032114028930664,0.0006570816040039062,30.0,0.031505584716796875
0.10322856903076172,0.0006673336029052734,28.2,0.031505584716796875
0.10321211814880371,0.0006830692291259766,33.3,0.031505584716796875
0.1032261848449707,0.0006787776947021484,14.3,0.031505584716796875
0.10322332382202148,0.0006957054138183594,27.5,0.031505584716796875
0.10317444801330566,0.0006661415100097656,30.0,0.031505584716796875
0.10313987731933594,0.0006649494171142578,35.0,0.031505584716796875
0.10305023193359375,0.0005075931549072266,17.6,0.031505584716796875
0.10241532325744629,0.0006055831909179688,26.3,0.031505584716796875
0.1034398078918457,0.0006566047668457031,31.6,0.031505584716796875
0.10226559638977051,0.0004591941833496094,27.5,0.031505584716796875
0.10357093811035156,0.0006718635559082031,30.8,0.031505584716796875
0.10263633728027344,0.00063323974609375,33.3,0.031505584716796875
0.10253143310546875,0.0005707740783691406,14.3,0.031505584716796875
0.10260272026062012,0.0006563663482666016,29.3,0.031505584716796875
0.10242223739624023,0.0005619525909423828,27.5,0.031505584716796875
0.1024324893951416,0.000568389892578125,27.5,0.031505584716796875
0.10246634483337402,0.0005679130554199219,30.0,0.031505584716796875
0.102508544921875,0.0005664825439453125,11.8,0.031505584716796875
0.10246944427490234,0.0005657672882080078,25.6,0.031505584716796875
0.10251235961914062,0.0006313323974609375,27.5,0.031505584716796875
0.10245132446289062,0.0005621910095214844,26.8,0.031505584716796875
0.10280561447143555,0.0005710124969482422,25.6,0.031505584716796875
0.10259079933166504,0.0005705356597900391,41.5,0.031505584716796875
0.10268568992614746,0.0005600452423095703,28.6,0.031505584716796875
0.10251927375793457,0.0006272792816162109,41.7,0.031505584716796875
0.10242009162902832,0.0005583763122558594,35.3,0.031505584716796875
0.10228347778320312,0.0004336833953857422,9.1,0.031505584716796875
0.10249090194702148,0.0005934238433837891,21.2,0.031505584716796875
0.10249185562133789,0.0005838871002197266,29.3,0.031505584716796875
0.10252594947814941,0.0006022453308105469,30.0,0.031505584716796875
0.10243535041809082,0.00047087669372558594,14.7,0.031505584716796875
0.10249662399291992,0.0005648136138916016,25.0,0.031505584716796875
0.10260701179504395,0.0004634857177734375,27.5,0.031505584716796875
0.10293197631835938,0.0006716251373291016,27.5,0.031505584716796875
0.1024322509765625,0.00046372413635253906,37.2,0.031505584716796875
0.10248041152954102,0.0005714893341064453,6.2,0.031505584716796875
0.10238790512084961,0.0004658699035644531,25.6,0.031505584716796875
0.10248517990112305,0.0005662441253662109,30.0,0.031505584716796875
0.10249590873718262,0.0005660057067871094,27.5,0.031505584716796875
0.10260319709777832,0.0006291866302490234,28.9,0.031505584716796875
0.1025536060333252,0.0005898475646972656,14.3,0.031505584716796875
0.10252928733825684,0.0005929470062255859,25.6,0.031505584716796875
0.1024010181427002,0.0004646778106689453,30.0,0.031505584716796875
0.10250329971313477,0.00055694580078125,25.6,0.031505584716796875
0.10249066352844238,0.0005664825439453125,27.0,0.031505584716796875
0.10255050659179688,0.0004603862762451172,11.8,0.031505584716796875
0.10339617729187012,0.0006780624389648438,27.5,0.031505584716796875
0.10332322120666504,0.0006341934204101562,27.5,0.031505584716796875
0.10342788696289062,0.00069427490234375,27.5,0.031505584716796875
0.10338401794433594,0.0006601810455322266,30.8,0.031505584716796875
0.10258817672729492,0.000560760498046875,21.6,0.031505584716796875
0.10261678695678711,0.0006175041198730469,29.4,0.031505584716796875
0.10245919227600098,0.0004611015319824219,33.3,0.031505584716796875
0.10254764556884766,0.0005617141723632812,3.2,0.031505584716796875
0.10924243927001953,0.0007045269012451172,20.6,0.031505584716796875
0.10239791870117188,0.00043272972106933594,30.3,0.031505584716796875
0.10381484031677246,0.00067138671875,6.3,0.031505584716796875
0.10265922546386719,0.0006256103515625,18.2,0.031505584716796875
0.10264039039611816,0.0006124973297119141,27.3,0.031505584716796875
0.10251235961914062,0.0004611015319824219,6.1,0.031505584716796875
0.10257959365844727,0.0005726814270019531,31.6,0.031505584716796875
0.10243391990661621,0.0004425048828125,30.3,0.031505584716796875
0.10249137878417969,0.00045752525329589844,19.4,0.031505584716796875
0.1024785041809082,0.0004563331604003906,29.3,0.031505584716796875
0.10251784324645996,0.0004620552062988281,27.0,0.031505584716796875
0.11684441566467285,0.014799118041992188,18.9,0.031726837158203125
0.10247611999511719,0.0004661083221435547,27.5,0.031726837158203125
0.102691650390625,0.0005691051483154297,27.5,0.031726837158203125
0.10246133804321289,0.0004773139953613281,30.8,0.031726837158203125
0.1027672290802002,0.0005614757537841797,11.8,0.031726837158203125
0.1026153564453125,0.0005733966827392578,25.6,0.031726837158203125
0.10300278663635254,0.0004475116729736328,30.8,0.031726837158203125
0.10258769989013672,0.0005476474761962891,18.9,0.031726837158203125
0.10261154174804688,0.0005512237548828125,26.8,0.031726837158203125
0.1026761531829834,0.0006120204925537109,30.0,0.031726837158203125
0.10260939598083496,0.0005891323089599609,25.0,0.031726837158203125
0.10290265083312988,0.0008604526519775391,30.0,0.031726837158203125
0.10300660133361816,0.0006730556488037109,9.1,0.031726837158203125
0.10290193557739258,0.0006527900695800781,32.5,0.031726837158203125
0.10379528999328613,0.0005438327789306641,32.5,0.031726837158203125
0.10281896591186523,0.0006585121154785156,34.1,0.031726837158203125
0.10275077819824219,0.0004527568817138672,9.1,0.031726837158203125
0.1026315689086914,0.00060272216796875,27.5,0.031726837158203125
0.1025698184967041,0.0005440711975097656,27.5,0.031726837158203125
0.10263967514038086,0.00046181678771972656,27.5,0.031726837158203125
0.1025843620300293,0.0005447864532470703,25.0,0.031726837158203125
0.1025998592376709,0.0005435943603515625,19.4,0.031726837158203125
0.10259222984313965,0.0005450248718261719,27.5,0.031726837158203125
0.10263442993164062,0.0005781650543212891,48.7,0.031726837158203125
0.10260534286499023,0.0005595684051513672,29.3,0.031726837158203125
0.1025536060333252,0.0004696846008300781,30.0,0.031726837158203125
0.1027982234954834,0.0005359649658203125,28.9,0.031726837158203125
0.10378789901733398,0.0006983280181884766,35.7,0.031726837158203125
0.10366630554199219,0.0006842613220214844,28.1,0.031726837158203125
0.10357260704040527,0.000637054443359375,20.6,0.031726837158203125
0.10364675521850586,0.0006816387176513672,3.2,0.031726837158203125
0.10363531112670898,0.0006525516510009766,25.0,0.031726837158203125
0.10364675521850586,0.0006961822509765625,26.5,0.031726837158203125
0.10362100601196289,0.0006725788116455078,11.8,0.031726837158203125
0.1036837100982666,0.0006699562072753906,31.0,0.031726837158203125
0.10364246368408203,0.0007255077362060547,25.6,0.031726837158203125
0.10359692573547363,0.0006439685821533203,35.9,0.031726837158203125
0.10390877723693848,0.0006060600280761719,6.2,0.031726837158203125
0.10260224342346191,0.0005354881286621094,25.6,0.031726837158203125
0.10262441635131836,0.0005407333374023438,29.3,0.031726837158203125
0.10321879386901855,0.0006339550018310547,28.6,0.031726837158203125
0.10259556770324707,0.0004892349243164062,31.6,0.031726837158203125
0.10279130935668945,0.0005328655242919922,9.7,0.031726837158203125
0.10389208793640137,0.0006031990051269531,27.0,0.031726837158203125
0.10261154174804688,0.00046372413635253906,27.3,0.031726837158203125
0.10271239280700684,0.0005099773406982422,30.8,0.031726837158203125
0.10265421867370605,0.0004661083221435547,25.7,0.031726837158203125
0.10270285606384277,0.0004322528839111328,22.6,0.031726837158203125
0.123931884765625,0.00072479248046875,17.1,0.031726837158203125
0.12752890586853027,0.0051229000091552734,42.9,0.031726837158203125
0.12741446495056152,0.004599094390869141,23.5,0.031726837158203125
0.14031600952148438,0.005194425582885742,20.6,0.031726837158203125
0.10270023345947266,0.0005352497100830078,6.1,0.031726837158203125
0.1030583381652832,0.0009250640869140625,32.5,0.031726837158203125
0.10269999504089355,0.0005466938018798828,17.6,0.031726837158203125
0.10275650024414062,0.000537872314453125,52.8,0.031726837158203125
0.10420870780944824,0.0006575584411621094,97.4,0.031726837158203125
0.10452771186828613,0.0006756782531738281,90.2,0.031726837158203125
0.10674691200256348,0.000659942626953125,100.0,0.031726837158203125
0.10589313507080078,0.002158641815185547,95.0,0.031726837158203125
0.10292744636535645,0.0005755424499511719,58.3,0.031726837158203125
0.10268998146057129,0.0004456043243408203,59.0,0.031726837158203125
